#Sample=blood
#Laser=785 nm
#Grating=600
#Exposition=10
#Accumulation=1
#Acquired=30.10.2023 15:37:45
1599.2	1204
1597.39	1181.33
1595.58	1210
1593.77	1212
1591.96	1224.67
1590.15	1214
1588.33	1201
1586.52	1214.67
1584.71	1223.67
1582.89	1230.67
1581.08	1240
1579.26	1228.67
1577.45	1249.67
1575.63	1265
1573.81	1276
1571.99	1271
1570.18	1280
1568.36	1297
1566.54	1310.67
1564.72	1292.33
1562.89	1297
1561.07	1299.67
1559.25	1296.67
1557.42	1304.33
1555.6	1295.67
1553.78	1290.67
1551.95	1297.33
1550.12	1293.33
1548.3	1288.33
1546.47	1267.33
1544.64	1288.33
1542.81	1283.67
1540.98	1298
1539.15	1259
1537.32	1269.67
1535.49	1268.33
1533.65	1254.67
1531.82	1274
1529.99	1281.67
1528.15	1253.67
1526.32	1270.33
1524.48	1229
1522.64	1254
1520.81	1263.67
1518.97	1260.33
1517.13	1244.67
1515.29	1260
1513.45	1246.67
1511.61	1249
1509.77	1254.33
1507.92	1271.67
1506.08	1251.33
1504.24	1267
1502.39	1274.67
1500.55	1292
1498.7	1254.67
1496.86	1266.67
1495.01	1290.33
1493.16	1278.33
1491.31	1300.33
1489.46	1312
1487.61	1316.33
1485.76	1316.33
1483.91	1305.33
1482.06	1347
1480.21	1326.67
1478.35	1338.67
1476.5	1354.67
1474.64	1371.67
1472.79	1370.33
1470.93	1384.33
1469.07	1399.67
1467.22	1399
1465.36	1425
1463.5	1430.67
1461.64	1443
1459.78	1453.33
1457.92	1475
1456.05	1488
1454.19	1471.67
1452.33	1491.67
1450.46	1486.33
1448.6	1510.33
1446.73	1508.67
1444.87	1514.67
1443	1506.67
1441.13	1509.33
1439.26	1516.33
1437.39	1536.67
1435.52	1537
1433.65	1542.33
1431.78	1537.67
1429.91	1527.67
1428.04	1558.67
1426.17	1560
1424.29	1545.33
1422.42	1552.33
1420.54	1546
1418.66	1568.33
1416.79	1558.33
1414.91	1588.33
1413.03	1579
1411.15	1589.33
1409.27	1571.67
1407.39	1590.67
1405.51	1583
1403.63	1585.67
1401.75	1583.67
1399.86	1600
1397.98	1593
1396.09	1589.33
1394.21	1604.33
1392.32	1582
1390.44	1573.67
1388.55	1596
1386.66	1583
1384.77	1559.67
1382.88	1564.33
1380.99	1595.67
1379.1	1530.67
1377.21	1545.67
1375.31	1548
1373.42	1529.67
1371.53	1505.33
1369.63	1525
1367.74	1518
1365.84	1505
1363.94	1496.33
1362.05	1469.33
1360.15	1509.67
1358.25	1497.67
1356.35	1470.67
1354.45	1491
1352.55	1446.33
1350.64	1455
1348.74	1424.33
1346.84	1429.67
1344.93	1390.33
1343.03	1409.33
1341.12	1408.33
1339.22	1340
1337.31	1352.33
1335.4	1348
1333.49	1327.67
1331.58	1299
1329.67	1283
1327.76	1270.33
1325.85	1249
1323.94	1234.33
1322.03	1219.33
1320.11	1200.67
1318.2	1200.67
1316.28	1205.33
1314.37	1189.33
1312.45	1170.67
1310.53	1162.67
1308.62	1146.33
1306.7	1132
1304.78	1134.67
1302.86	1108
1300.94	1084.33
1299.01	1076.67
1297.09	1052.33
1295.17	1054.33
1293.24	1049.67
1291.32	1051.67
1289.39	1061.33
1287.47	1019
1285.54	1033.33
1283.61	1023.33
1281.68	1004.67
1279.76	1031.67
1277.83	1033
1275.9	983
1273.96	999.333
1272.03	1006
1270.1	1016.67
1268.17	992
1266.23	982.333
1264.3	988
1262.36	984.667
1260.42	975.667
1258.49	978.333
1256.55	978
1254.61	967
1252.67	962.667
1250.73	957
1248.79	946.667
1246.85	977.667
1244.91	956
1242.96	952.333
1241.02	969.333
1239.07	967.667
1237.13	961.667
1235.18	961
1233.24	947.667
1231.29	941
1229.34	927.667
1227.39	923.667
1225.44	918.667
1223.49	906.333
1221.54	892.667
1219.59	889.333
1217.63	877.333
1215.68	861.667
1213.73	860
1211.77	843.333
1209.81	854.333
1207.86	827
1205.9	829.667
1203.94	823.667
1201.98	799
1200.02	804.333
1198.06	802.333
1196.1	798.333
1194.14	787.333
1192.18	766.333
1190.21	778.667
1188.25	773.333
1186.29	774
1184.32	786.667
1182.35	764.333
1180.39	772.667
1178.42	776.333
1176.45	751.333
1174.48	751
1172.51	729.667
1170.54	727.333
1168.57	747.333
1166.6	739.333
1164.62	725
1162.65	742.333
1160.67	729.333
1158.7	735.333
1156.72	714.667
1154.74	716.667
1152.77	725.333
1150.79	730.333
1148.81	713.333
1146.83	722.333
1144.85	726.667
1142.87	717.667
1140.88	716
1138.9	717
1136.92	716.667
1134.93	707
1132.95	695
1130.96	705
1128.97	710.667
1126.99	721.333
1125	695
1123.01	680.333
1121.02	699
1119.03	679.667
1117.04	697.333
1115.04	671.667
1113.05	674.333
1111.06	662.667
1109.06	672
1107.07	679
1105.07	661.333
1103.08	656.333
1101.08	657.667
1099.08	647
1097.08	669
1095.08	644.333
1093.08	640.333
1091.08	653.667
1089.08	650.667
1087.07	652.333
1085.07	642.333
1083.06	641.667
1081.06	648.667
1079.05	639.667
1077.05	644.333
1075.04	622
1073.03	630.333
1071.02	628.667
1069.01	634.667
1067	632
1064.99	617.667
1062.98	603.333
1060.96	607.333
1058.95	616.333
1056.93	599.333
1054.92	612.333
1052.9	592.667
1050.89	610.667
1048.87	581.333
1046.85	599.333
1044.83	607.667
1042.81	594
1040.79	578
1038.77	595.667
1036.75	585.667
1034.72	582.667
1032.7	580
1030.67	596
1028.65	578.667
1026.62	587.667
1024.59	594
1022.57	598.333
1020.54	604.333
1018.51	607.333
1016.48	602
1014.45	612
1012.42	607.333
1010.38	615
1008.35	619.667
1006.32	623.333
1004.28	625.667
1002.24	614.667
1000.21	622.333
998.171	604
996.133	618.667
994.094	625.333
992.054	627
990.013	622
987.972	619
985.93	625
983.888	617.333
981.843	633.667
979.799	634
977.754	635.667
975.708	634.667
973.661	617.333
971.614	619
969.565	629
967.516	632
965.466	625.667
963.415	631
961.364	638
959.312	628
957.258	643.667
955.204	624.333
953.15	643
951.094	625.333
949.038	639.667
946.98	633.667
944.923	640.667
942.864	631
940.804	631.333
938.744	638
936.683	634
934.621	637.667
932.558	621
930.495	633
928.43	636.667
926.365	604.667
924.299	632.333
922.233	627.333
920.165	620
918.096	608.667
916.028	624
913.957	605
911.887	614
909.815	599.667
907.743	603.667
905.669	617
903.595	615.333
901.521	604
899.445	607.333
897.369	616
895.292	589
893.214	598.667
891.135	604.333
889.055	606.333
886.975	607
884.894	606.333
882.812	599
880.729	596.333
878.646	602.667
876.561	587.333
874.475	601.333
872.389	606.333
870.303	596.667
868.215	607
866.126	601.333
864.037	587
861.947	610
859.856	609.667
857.764	601
855.671	599
853.578	624.333
851.484	602.667
849.389	607.667
847.293	623.333
845.196	595.667
843.099	602.667
841	625.667
838.901	618
836.801	601.333
834.701	621.333
832.599	608.333
830.496	605
828.393	597.667
826.29	587
824.184	601.333
822.079	595
819.972	605.667
817.865	593
815.757	589
813.648	587
811.538	586
809.428	583.667
807.316	593.333
805.204	589.667
803.091	581.333
800.977	583.667
798.863	587.667
796.747	582.333
794.631	585
792.513	584.333
790.395	586
788.276	583
786.157	578.333
784.036	599.667
781.915	595
779.793	592
777.669	602.333
775.546	594.667
773.421	596.667
771.296	613
769.169	595.333
767.042	625.333
764.915	601.667
762.786	624
760.656	621.667
758.526	633
756.394	618.333
754.262	629.667
752.129	631.333
749.995	619.667
747.861	616
745.725	619.333
743.588	616.333
741.452	602
739.314	616.667
737.175	606.333
735.035	606
732.895	605
730.753	610
728.611	600.333
726.469	602
724.324	602.667
722.18	598
720.034	592
717.888	596.667
715.741	591.333
713.593	598.333
711.444	584
709.294	587.667
707.144	598
704.992	591
702.84	582.667
700.687	578.333
698.533	576.667
696.378	580.667
694.222	590
692.066	585.333
689.909	586.667
687.751	588.667
685.592	599
683.432	589.667
