#Sample=tip
#Laser=785 nm
#Grating=600
#Exposition=10
#Accumulation=1
#Acquired=30.10.2023 14:54:38
1599.2	1198.67
1597.39	1176
1595.58	1175
1593.77	1170.67
1591.96	1180
1590.15	1190.33
1588.33	1177
1586.52	1182.67
1584.71	1206.33
1582.89	1186.33
1581.08	1197.33
1579.26	1186.67
1577.45	1181.67
1575.63	1172.67
1573.81	1186
1571.99	1204.33
1570.18	1179.67
1568.36	1209.33
1566.54	1204
1564.72	1200.67
1562.89	1214.33
1561.07	1201.33
1559.25	1225
1557.42	1228.33
1555.6	1215.33
1553.78	1210
1551.95	1218.67
1550.12	1216.67
1548.3	1231
1546.47	1225.33
1544.64	1206
1542.81	1223.33
1540.98	1250
1539.15	1217.67
1537.32	1220.67
1535.49	1230.67
1533.65	1228.67
1531.82	1230.67
1529.99	1231
1528.15	1238
1526.32	1224.33
1524.48	1231
1522.64	1220.33
1520.81	1238.67
1518.97	1226.33
1517.13	1244
1515.29	1220.67
1513.45	1241
1511.61	1252.33
1509.77	1216
1507.92	1212.33
1506.08	1254.67
1504.24	1231.33
1502.39	1261
1500.55	1242
1498.7	1243
1496.86	1234
1495.01	1271.33
1493.16	1254.33
1491.31	1235.33
1489.46	1255
1487.61	1234.67
1485.76	1263
1483.91	1260
1482.06	1251.67
1480.21	1276.33
1478.35	1267.33
1476.5	1257
1474.64	1278
1472.79	1292
1470.93	1303.67
1469.07	1303.33
1467.22	1318
1465.36	1313.67
1463.5	1339.33
1461.64	1323.33
1459.78	1316.67
1457.92	1341
1456.05	1336.33
1454.19	1337.33
1452.33	1344
1450.46	1352
1448.6	1365
1446.73	1338.33
1444.87	1329
1443	1347
1441.13	1333
1439.26	1330.67
1437.39	1320.67
1435.52	1318
1433.65	1305
1431.78	1315.33
1429.91	1328
1428.04	1312
1426.17	1303.33
1424.29	1318.67
1422.42	1320.67
1420.54	1321.33
1418.66	1319.67
1416.79	1289.67
1414.91	1315
1413.03	1302
1411.15	1313
1409.27	1285.67
1407.39	1299.67
1405.51	1296.33
1403.63	1295
1401.75	1298
1399.86	1294.67
1397.98	1282.33
1396.09	1293
1394.21	1282.33
1392.32	1283.67
1390.44	1280
1388.55	1290
1386.66	1278.33
1384.77	1312
1382.88	1273.33
1380.99	1269.33
1379.1	1299.33
1377.21	1310.33
1375.31	1281.67
1373.42	1302.33
1371.53	1287
1369.63	1281.33
1367.74	1314.67
1365.84	1289.67
1363.94	1320
1362.05	1314.67
1360.15	1316.33
1358.25	1297.67
1356.35	1314.67
1354.45	1320.33
1352.55	1347.67
1350.64	1330.67
1348.74	1326.33
1346.84	1329
