#Sample=nailfold
#Laser=785 nm
#Grating=600
#Exposition=30
#Accumulation=1
#Acquired=14.11.2023 20:56:37
1568.95	7273
1567.13	7370
1565.31	7378
1563.49	7332
1561.66	7326
1559.84	7353
1558.02	7401
1556.19	7369
1554.37	7358
1552.54	7425
1550.72	7323
1548.89	7373
1547.06	7371
1545.23	7379
1543.41	7373
1541.58	7334
1539.75	7379
1537.92	7358
1536.08	7400
1534.25	7323
1532.42	7413
1530.58	7268
1528.75	7345
1526.91	7366
1525.08	7342
1523.24	7209
1521.4	7332
1519.57	7287
1517.73	7301
1515.89	7287
1514.05	7231
1512.21	7412
1510.37	7310
1508.52	7295
1506.68	7382
1504.84	7316
1502.99	7352
1501.15	7277
1499.3	7288
1497.46	7299
1495.61	7302
1493.76	7452
1491.91	7315
1490.07	7280
1488.22	7398
1486.36	7387
1484.51	7390
1482.66	7424
1480.81	7426
1478.96	7405
1477.1	7472
1475.25	7519
1473.39	7452
1471.54	7509
1469.68	7593
1467.82	7588
1465.96	7614
1464.1	7630
1462.24	7639
1460.38	7675
1458.52	7724
1456.66	7691
1454.8	7739
1452.94	7720
1451.07	7756
1449.21	7690
1447.34	7750
1445.48	7776
1443.61	7714
1441.74	7762
1439.87	7721
1438	7699
1436.14	7716
1434.26	7781
1432.39	7637
1430.52	7605
1428.65	7682
1426.78	7616
1424.9	7659
1423.03	7659
1421.15	7675
1419.28	7633
1417.4	7710
1415.52	7648
1413.65	7664
1411.77	7700
1409.89	7643
1408.01	7693
1406.13	7686
1404.24	7576
1402.36	7636
1400.48	7612
1398.59	7713
1396.71	7637
1394.82	7602
1392.94	7672
1391.05	7630
1389.16	7597
1387.28	7507
1385.39	7581
1383.5	7562
1381.61	7549
1379.72	7607
1377.83	7602
1375.93	7549
1374.04	7499
1372.15	7517
1370.25	7498
1368.36	7419
1366.46	7501
1364.56	7490
1362.67	7587
1360.77	7601
1358.87	7562
1356.97	7481
1355.07	7497
1353.17	7554
1351.27	7573
1349.36	7587
1347.46	7523
1345.56	7495
1343.65	7467
1341.75	7483
1339.84	7530
1337.93	7454
1336.03	7384
1334.12	7364
1332.21	7320
1330.3	7319
1328.39	7347
1326.48	7292
1324.56	7348
1322.65	7252
1320.74	7160
1318.82	7284
1316.91	7224
1314.99	7090
1313.08	7180
1311.16	7132
1309.24	7108
1307.32	7102
1305.4	7145
1303.48	7158
1301.56	7080
1299.64	7008
1297.72	7069
1295.8	7025
1293.87	6947
1291.95	6982
1290.02	7022
1288.1	6987
1286.17	6935
1284.24	6956
1282.32	7011
1280.39	6975
1278.46	6940
