1674.54	218.994
1672.76	212.91
1670.98	212.702
1669.2	210.741
1667.42	209.452
1665.64	209.133
1663.85	212.843
1662.07	209.469
1660.28	210.149
1658.5	207.346
1656.71	205.59
1654.92	206.849
1653.14	203.613
1651.35	200.982
1649.56	199.907
1647.77	194.658
1645.98	186.424
1644.19	175.012
1642.4	164.841
1640.61	153.585
1638.81	148.707
1637.02	141.651
1635.22	134.604
1633.43	122.348
1631.63	111.329
1629.84	97.6828
1628.04	81.3255
1626.24	71.8863
1624.44	65.0925
1622.64	56.9506
1620.85	47.092
1619.04	38.8246
1617.24	27.4774
1615.44	15.7824
1613.64	8.23764
1611.84	5.74534
1610.03	6.85582
1608.23	11.0766
1606.42	6.76341
1604.62	3.77519
1602.81	5.98021
1601	8.69927
1599.2	6.38367
1597.39	6.17137
1595.58	3.4765
1593.77	2.60982
1591.96	-1.97588
1590.15	-5.9639
1588.33	-8.57686
1586.52	-7.89997
1584.71	-10.1689
1582.89	-12.5679
1581.08	-10.6411
1579.26	-4.88496
1577.45	4.19993
1575.63	23.6096
1573.81	49.4413
1571.99	80.012
1570.18	108.956
1568.36	140.642
1566.54	174.614
1564.72	207.465
1562.89	237.105
1561.07	262.406
1559.25	289.03
1557.42	308.522
1555.6	320.53
1553.78	323.723
1551.95	319.242
1550.12	315.628
1548.3	305.709
1546.47	292.663
1544.64	279.757
1542.81	263.59
1540.98	248.34
1539.15	231.818
1537.32	215.536
1535.49	198.309
1533.65	177.912
1531.82	156.156
1529.99	132.682
1528.15	115.752
1526.32	100.603
1524.48	84.3712
1522.64	70.333
1520.81	58.25
1518.97	42.3034
1517.13	29.3238
1515.29	16.531
1513.45	10.7469
1511.61	8.37944
1509.77	4.24681
1507.92	-0.977574
1506.08	-5.87946
1504.24	-10.0019
1502.39	-14.8423
1500.55	-21.4111
1498.7	-23.43
1496.86	-23.4493
1495.01	-25.9127
1493.16	-27.4247
1491.31	-24.4834
1489.46	-21.444
1487.61	-21.4469
1485.76	-21.3591
1483.91	-16.406
1482.06	-11.4
1480.21	-5.44189
1478.35	2.23957
1476.5	9.55858
1474.64	21.063
1472.79	28.5655
1470.93	39.7426
1469.07	49.7386
1467.22	59.6069
1465.36	70.4283
1463.5	77.836
1461.64	90.1971
1459.78	100.102
1457.92	105.184
1456.05	108.671
1454.19	111.93
1452.33	114.823
1450.46	109.023
1448.6	107.356
1446.73	105.277
1444.87	103.327
1443	98.7352
1441.13	92.4538
1439.26	86.5298
1437.39	75.7831
1435.52	72.2936
1433.65	64.531
1431.78	62.0717
1429.91	56.2451
1428.04	52.3578
1426.17	52.1904
1424.29	49.2399
1422.42	48.2825
1420.54	50.7181
1418.66	46.1519
1416.79	49.3954
1414.91	46.7544
1413.03	45.7459
1411.15	42.5814
1409.27	39.1839
1407.39	33.9976
1405.51	28.7902
1403.63	26.5252
1401.75	21.7923
1399.86	15.4456
1397.98	12.1859
1396.09	9.58625
1394.21	6.60275
1392.32	6.19703
1390.44	2.50007
1388.55	1.9272
1386.66	6.05656
1384.77	10.1642
1382.88	20.6066
1380.99	33.9451
1379.1	54.2604
1377.21	81.5534
1375.31	103.692
1373.42	132.043
1371.53	164.22
1369.63	195.036
1367.74	230.969
1365.84	259.059
1363.94	283.039
1362.05	301.578
1360.15	318.007
1358.25	320.32
1356.35	320.058
1354.45	317.684
1352.55	311.634
1350.64	296.104
1348.74	281.548
1346.84	259.052
1344.93	241.616
1343.03	228.829
1341.12	211.002
1339.22	187.388
1337.31	168.057
1335.4	149.19
1333.49	133.84
1331.58	115.088
1329.67	100.582
1327.76	88.4059
1325.85	80.0625
1323.94	66.9484
1322.03	52.0271
1320.11	41.8366
1318.2	42.4806
1316.28	41.9541
1314.37	39.8457
1312.45	39.6536
1310.53	36.6528
1308.62	37.0232
1306.7	39.2155
1304.78	38.2354
1302.86	40.9884
1300.94	40.7027
1299.01	36.6932
1297.09	29.7298
1295.17	23.6795
1293.24	24.219
1291.32	22.9867
1289.39	19.8079
1287.47	21.3054
1285.54	15.3503
1283.61	14.17
1281.68	13.3487
1279.76	13.7578
1277.83	15.4398
1275.9	14.7145
1273.96	18.0752
1272.03	16.4715
1270.1	15.3199
1268.17	18.7148
1266.23	12.784
1264.3	10.0367
1262.36	8.0978
1260.42	1.69519
1258.49	3.14601
1256.55	1.04814
1254.61	3.2623
1252.67	-1.12405
1250.73	-1.47879
1248.79	-1.66109
1246.85	-2.53415
1244.91	2.31153
1242.96	8.19517
1241.02	9.34177
1239.07	13.3427
1237.13	6.01042
1235.18	7.07349
1233.24	8.43771
1231.29	10.7484
1229.34	2.45476
1227.39	1.731
1225.44	0.173818
1223.49	-4.1302
1221.54	-5.08782
1219.59	-7.60116
1217.63	-9.63422
1215.68	-10.0856
1213.73	-11.7461
1211.77	-14.7465
1209.81	-15.5821
1207.86	-9.65828
1205.9	-15.8953
1203.94	-15.2475
1201.98	-13.3941
1200.02	-15.1557
1198.06	-11.7979
1196.1	-8.23746
1194.14	-2.78742
1192.18	1.59016
1190.21	4.03607
1188.25	6.18541
1186.29	6.03821
1184.32	11.2344
1182.35	12.7158
1180.39	13.2158
1178.42	11.2843
1176.45	11.4123
1174.48	8.28644
1172.51	4.63458
1170.54	0.312994
1168.57	1.59568
1166.6	-2.64455
1164.62	-3.77939
1162.65	-5.76245
1160.67	-8.77996
1158.7	-10.7381
1156.72	-11.2681
1154.74	-15.0603
1152.77	-15.8846
1150.79	-13.6042
1148.81	-12.6313
1146.83	-14.1074
1144.85	-14.3335
1142.87	-14.0973
